Timestamp,CPU Package Temperature (C),CPU Power Consumption (W),Humidity (%),Water Level,Microphone Decibel Level (dB)
2024-11-21 15:25:16,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:25:17,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:25:18,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:25:19,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:25:20,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:25:21,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:25:22,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:25:23,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:25:24,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:25:25,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:25:26,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:25:27,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:25:28,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:25:29,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:25:30,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:25:31,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:25:32,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:25:33,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:25:34,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:25:35,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:25:36,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:25:37,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:25:38,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:25:39,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:25:40,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:25:41,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:25:42,20.3,0.38,60.5,0.0,-5.79
2024-11-21 15:25:43,20.3,0.38,60.5,0.0,-5.79
2024-11-21 15:25:44,20.3,0.01,60.7,0.0,-5.79
2024-11-21 15:25:45,20.3,0.01,60.7,0.0,-5.79
2024-11-21 15:25:46,20.3,0.08,60.7,0.0,-5.79
2024-11-21 15:25:47,20.3,0.08,60.7,0.0,-5.79
2024-11-21 15:25:48,20.3,0.01,60.7,0.0,-5.79
2024-11-21 15:25:49,20.3,0.01,60.7,0.0,-5.79
2024-11-21 15:25:50,20.3,0.01,60.7,0.0,-5.79
2024-11-21 15:25:51,20.3,0.01,60.7,0.0,-5.79
2024-11-21 15:25:52,20.3,0.96,60.6,0.0,-5.79
2024-11-21 15:25:53,20.3,0.96,60.6,0.0,-5.79
2024-11-21 15:25:54,20.3,1.74,60.6,0.0,-5.79
2024-11-21 15:25:55,20.3,1.74,60.6,0.0,-5.79
2024-11-21 15:25:56,20.3,1.65,60.6,0.0,-5.79
2024-11-21 15:25:57,20.3,1.65,60.6,0.0,-5.79
2024-11-21 15:25:58,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:25:59,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:26:00,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:26:01,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:26:02,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:26:03,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:26:04,20.3,0.25,60.5,0.0,-5.79
2024-11-21 15:26:05,20.3,0.25,60.5,0.0,-5.79
2024-11-21 15:26:06,20.3,1.08,60.5,0.0,-5.79
2024-11-21 15:26:07,20.3,1.08,60.5,0.0,-5.79
2024-11-21 15:26:08,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:26:09,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:26:10,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:26:11,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:26:12,20.2,0.01,60.4,0.0,-5.79
2024-11-21 15:26:13,20.2,0.01,60.4,0.0,-5.79
2024-11-21 15:26:14,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:15,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:16,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:17,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:18,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:19,20.3,0.01,60.4,0.0,-5.79
2024-11-21 15:26:20,20.3,0.01,60.4,0.0,-5.79
